,Date,Real_date,PT,ES,IT,IE,GR,DE,PT._spread,ES_spread,IT_spread,IE_spread,GR_spread,PT_var,Open_BCP,High_BCP,Low_BCP,Close_BCP,Volume_BCP,AdjClose_BCP,Date_Real,BCP_var,BCP_traded_volume,Open_BPI,High_BPI,Low_BPI,Close_BPI,Volume_BPI,AdjClose_BPI,BPI_var,BPI_traded_volume,Open_BES,High_BES,Low_BES,Close_BES,Volume_BES,AdjClose_BES,BES_var,BES_traded_volume
2206,17/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02941,2.04028,1.99317,2.01492,7412700,1.79048,17/02/00,0.938971672,14935997.48,3.83613,3.86541,3.82637,3.84589,1092800,3.39111,0.563564732,4202788.592,15.2662,15.3043,15.1626,15.3043,387100,11.22249,0.898125104,5924294.53
2343,18/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9968,2.02216,1.99317,2.01129,5423300,1.78726,18/02/00,0.978066985,10907829.06,3.82637,3.85565,3.78732,3.83613,2088000,3.3825,0.717664449,8009839.44,15.2116,15.2662,14.89,15.1735,482400,11.12658,0.913004715,7319696.4
2756,21/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99317,2.00404,1.98592,1.99317,4563200,1.77115,21/02/00,0.978488553,9095233.344,3.80685,3.82637,3.77756,3.79709,681300,3.34808,0.715657929,2586957.417,14.939,15.0862,14.7864,14.9936,88400,10.99466,0.989085611,1325434.24
2893,22/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98592,1.99317,1.97143,1.97143,8795600,1.75183,22/02/00,0.978593813,17339909.71,3.80685,3.82637,3.7678,3.77756,600700,3.33086,0.702779462,2269180.292,15.1789,15.2226,14.7755,14.8845,271900,10.91465,0.989005603,4047095.55
3029,23/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97143,1.98592,1.97143,1.97505,12004000,1.75505,23/02/00,0.960058118,23708500.2,3.80685,3.81661,3.78732,3.80685,1008600,3.35668,0.720557217,3839588.91,14.89,15.1462,14.8082,15.0372,486400,11.02663,0.989117255,7314094.08
3165,24/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97505,1.97505,1.96056,1.96056,12143600,1.74218,24/02/00,0.943237783,23808256.42,3.82637,3.83613,3.75804,3.77756,1764200,3.33086,0.56467699,6664371.352,14.9936,15.1026,14.6773,14.9172,733000,10.93863,0.904734871,10934307.6
3302,25/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96056,1.96418,1.95693,1.96418,2269900,1.74539,25/02/00,0.963097073,4458492.182,3.79709,3.80685,3.75804,3.80685,852800,3.35668,0.705363633,3246481.68,14.8845,14.9881,14.8845,14.9663,269700,10.97464,0.90809448,4036411.11
3711,28/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96056,1.97505,1.95331,1.9678,3186100,1.74861,28/02/00,0.963971383,6269607.58,3.79709,3.84589,3.78732,3.84589,623400,3.39111,0.699213532,2397527.826,14.9554,15.1244,14.8082,14.8573,363200,10.89471,0.98898548,5396171.36
3848,29/02/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96418,1.9823,1.95693,1.9678,4345500,1.74861,29/02/00,0.964657642,8551074.9,3.85565,3.86541,3.73852,3.7678,1268000,3.32225,0.695688163,4777570.4,14.8573,14.8573,14.5628,14.7046,179000,10.78274,0.988871103,2632123.4
23,01/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9678,1.97505,1.95693,1.96056,3948000,1.74218,01/03/00,0.965359492,7740290.88,3.77756,3.78732,3.70924,3.70924,1297200,3.27061,0.694858146,4811626.128,14.8245,14.8245,14.4483,14.5029,131400,10.63483,0.908217621,1905681.06
158,02/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96418,1.97143,1.94968,1.96418,4630700,1.74539,02/03/00,0.962873627,9095528.326,3.72876,3.75804,3.68971,3.69947,886800,3.262,0.699264255,3280689.996,14.6664,14.6664,14.2848,14.4483,110400,10.59479,0.988673678,1595092.32
295,03/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96418,1.97868,1.95693,1.9678,4940900,1.74861,03/03/00,0.963170747,9722703.02,3.73852,3.74828,3.70924,3.72876,414400,3.28783,0.722309243,1545198.144,14.4483,14.5247,14.3393,14.4483,138600,10.59479,0.988673678,2002534.38
709,06/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9678,1.97868,1.95693,1.9678,5591100,1.74861,06/03/00,0.962770429,11002166.58,3.73852,3.73852,3.68971,3.68971,536600,3.25339,0.725824448,1979898.386,14.6555,14.6991,14.312,14.312,107900,10.49485,0.98856582,1544264.8
848,07/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9678,1.9678,1.9678,1.9678,0,1.74861,07/03/00,0.938070811,0,3.68971,3.68971,3.68971,3.68971,0,3.25339,0.517426438,0,14.312,14.312,14.312,14.312,0,10.49485,0.899328718,0
985,08/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94968,1.9678,1.92069,1.93881,11465500,1.72285,08/03/00,0.964970833,22229426.06,3.69947,3.719,3.50425,3.53353,1764300,3.11568,0.676154162,6234206.979,14.2084,14.3938,13.6305,13.6305,209900,9.99511,0.909847916,2861041.95
1121,09/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93881,1.95693,1.91707,1.92069,9393700,1.70675,09/03/00,0.962150286,18042385.65,3.5433,3.56282,3.46521,3.47497,2456600,3.06405,0.680161877,8536611.302,13.8431,14.0394,13.636,13.7341,362900,10.07108,0.988084694,4984104.89
1258,10/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94244,1.97505,1.93519,1.94968,4288700,1.73251,10/03/00,0.961443224,8361592.616,3.52377,3.62138,3.51401,3.61162,1388900,3.18454,0.688809059,5016179.018,13.7341,14.3393,13.7341,14.3338,193400,10.51083,0.988583204,2772156.92
1671,13/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94968,1.94968,1.94968,1.94968,0,1.73251,13/03/00,0.9581532,0,3.61162,3.61162,3.61162,3.61162,0,3.18454,0.683156751,0,14.3338,14.3338,14.3338,14.3338,0,10.51083,0.988583204,0
1809,14/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93519,1.96418,1.92794,1.94606,1716900,1.72929,14/03/00,0.936274425,3341190.414,3.66043,3.67019,3.5921,3.5921,873700,3.16733,0.497999893,3138417.77,14.2848,14.3829,13.9576,14.3066,223900,10.49089,0.888693905,3203247.74
1944,15/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94244,2.04753,1.94244,1.98955,15458100,1.76794,15/03/00,0.965208095,30754662.86,3.57258,3.62138,3.52377,3.5921,954000,3.16733,0.678593642,3426863.4,14.2303,14.2848,13.7395,14.0122,251000,10.27501,0.91063269,3517062.2
2080,16/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05115,2.06203,2.00404,2.01492,6297700,1.79048,16/03/00,0.958893704,12689361.68,3.63115,3.69947,3.57258,3.63115,1305200,3.20176,0.685173155,4739376.98,14.0667,14.2684,13.805,13.9849,243800,10.25499,0.98829838,3409518.62
2217,17/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01854,2.02941,1.9968,2.02579,8380400,1.80014,17/03/00,0.956281178,16976930.52,3.69947,3.72876,3.65067,3.65067,1355200,3.21897,0.676915287,4947387.984,14.1703,14.2303,13.9413,14.0667,307000,10.31497,0.988366423,4318476.9
2630,20/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02579,2.02579,2.01129,2.01854,3293800,1.7937,20/03/00,0.955789708,6648667.052,3.70924,3.70924,3.53353,3.55306,646100,3.1329,0.578665135,2295632.066,14.0667,14.0667,13.8813,14.0122,125300,10.27501,0.988321179,1755728.66
2768,21/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00767,2.02216,2.00767,2.02216,1802700,1.79691,21/03/00,0.937542782,3645347.832,3.55306,3.60186,3.53353,3.5433,568500,3.1243,0.465480268,2014366.05,13.9304,14.1703,13.7995,13.8322,100300,10.14301,0.87988674,1387369.66
2904,22/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02579,2.02941,2.01854,2.02579,3472200,1.80014,22/03/00,0.962925106,7033948.038,3.64091,3.64091,3.47497,3.49449,834300,3.08126,0.655984889,2915453.007,13.9031,13.9031,13.5106,13.5923,452800,9.9671,0.913493393,6154593.44
3040,23/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02216,2.02941,2.00404,2.00767,5262600,1.78404,23/03/00,0.954485325,10565564.14,3.49449,3.5433,3.48473,3.51401,470300,3.09847,0.66531869,1652638.903,13.6305,13.685,13.4942,13.6305,740100,9.99511,0.987994129,10087933.05
3176,24/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02216,2.03304,2.01854,2.02941,5478900,1.80336,24/03/00,0.95364209,11118934.45,3.56282,3.56282,3.48473,3.52377,501200,3.10708,0.681372865,1766113.524,13.6305,13.7668,13.4124,13.576,364600,9.95515,0.987945938,4949809.6
3585,27/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02941,2.05478,2.01854,2.02216,2823900,1.79691,27/03/00,0.953698293,5710377.624,3.52377,3.61162,3.49449,3.51401,2191100,3.09847,0.564301091,7699547.311,13.5215,13.685,13.3579,13.4669,840800,9.87514,0.987848274,11322969.52
3723,28/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02941,2.03666,2.01492,2.02579,3943900,1.80014,28/03/00,0.936427167,7989513.181,3.51401,3.5433,3.48473,3.48473,2984600,3.07265,0.443477129,10400525.16,13.4669,13.5705,13.3579,13.3688,123900,9.80321,0.869453985,1656394.32
3851,29/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02579,2.04028,2.02216,2.03304,23172800,1.80658,29/03/00,0.96480643,47111229.31,3.80685,3.97279,3.70924,3.92398,5630700,3.45996,0.691036891,22094754.19,13.6305,14.1267,13.4997,13.7341,277300,10.07108,0.910186395,3808465.93
3976,30/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02941,2.04391,2.02216,2.03304,13377800,1.80658,30/03/00,0.965127478,27197602.51,3.90446,3.92398,3.73852,3.75804,994200,3.31364,0.748313033,3736243.368,13.6305,13.9576,12.9272,13.4669,290000,9.87514,0.987848274,3905401
4102,31/03/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04391,2.04391,2.04028,2.04028,0,1.81302,31/03/00,0.946867657,0,3.70924,3.70924,3.62138,3.62138,1447100,3.19314,0.527111245,5240498.998,13.4397,13.7341,13.4124,13.6305,105300,9.99511,0.897822035,1435291.65
305,03/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02216,2.02216,1.92794,1.95331,30042400,1.73573,03/04/00,0.950798799,58682120.34,3.66043,3.82637,3.63115,3.75804,984200,3.31364,0.649931797,3698662.968,13.6305,13.7395,13.6305,13.7123,115000,10.05509,0.988065746,1576914.5
443,04/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95693,1.95693,1.90257,1.91344,14299900,1.7003,04/04/00,0.950244075,27362000.66,3.79709,3.81661,3.73852,3.79709,1412300,3.34808,0.652935414,5362630.207,13.7341,13.8977,13.576,13.7341,56000,10.07108,0.988084694,769109.6
582,05/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90982,1.91344,1.8917,1.89895,16619700,1.68743,05/04/00,0.948916399,31559979.32,3.66043,3.80685,3.61162,3.75804,1037400,3.31364,0.560000483,3898590.696,13.7123,13.8486,13.0907,13.7614,379600,10.0911,0.988108333,5223827.44
721,06/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9062,1.9062,1.86633,1.87358,14660700,1.66488,06/04/00,0.946963144,27467994.31,3.74828,3.78732,3.65067,3.65067,619900,3.21897,0.527488607,2263050.333,14.0721,14.1757,13.9304,14.0939,127800,10.33492,0.98838888,1801200.42
860,07/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85546,1.88445,1.84821,1.86996,5396200,1.66167,07/04/00,0.926345183,10090678.15,3.66043,3.69947,3.61162,3.61162,563400,3.18454,0.616899144,2034786.708,14.143,14.5574,13.9576,14.5574,198000,10.6748,0.880198224,2882365.2
1269,10/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86633,1.86996,1.84821,1.85546,7770100,1.64878,10/04/00,0.94844673,14417109.75,3.61162,3.63115,3.56282,3.56282,1057500,3.14151,0.614834904,3767682.15,14.721,14.8627,14.5301,14.6664,257800,10.75472,0.988842108,3780997.92
1407,11/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85546,1.87358,1.84821,1.86633,4942900,1.65844,11/04/00,0.946998384,9225082.557,3.58234,3.5921,3.53353,3.53353,947400,3.11568,0.603296873,3347666.322,14.5574,14.6664,14.1757,14.4483,206500,10.59479,0.988673678,2983573.95
1545,12/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.87721,1.86271,1.87358,5318200,1.66488,12/04/00,0.947143338,9964073.156,3.55306,3.62138,3.53353,3.55306,686800,3.1329,0.540681158,2440241.608,14.2848,14.4483,14.1757,14.1757,94200,10.3949,0.988455877,1335350.94
1683,13/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86271,1.88083,1.86271,1.87721,3796200,1.66811,13/04/00,0.947425529,7126264.602,3.60186,3.62138,3.55306,3.56282,410500,3.14151,0.541940022,1462537.61,14.1757,14.1757,13.9576,13.9576,126100,10.23497,0.988275491,1760053.36
1820,14/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87358,1.87358,1.85546,1.85546,4902600,1.64878,14/04/00,0.924398646,9096578.196,3.60186,3.61162,3.51401,3.5433,513100,3.1243,0.601510738,1818067.23,14.1757,14.2739,14.0122,14.1212,184900,10.35493,0.882344931,2611009.88
2228,17/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84821,1.86633,1.84821,1.85909,4629600,1.65201,17/04/00,0.947821139,8606843.064,3.44568,3.5433,3.43592,3.45545,1338400,3.04684,0.574969477,4624774.28,13.685,13.9576,13.685,13.9576,149800,10.23497,0.988275491,2090848.48
2366,18/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.86996,1.85546,1.86271,2948300,1.65523,18/04/00,0.948828864,5491827.893,3.49449,3.50425,3.4164,3.42616,523900,3.02101,0.57365252,1794965.224,14.1757,14.1757,13.7177,13.865,153700,10.16707,0.98819719,2131050.5
2504,19/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.87358,1.86271,1.87358,3308600,1.66488,19/04/00,0.948705012,6198926.788,3.44568,3.46521,3.36759,3.37736,722700,2.97798,0.528203682,2440818.072,14.143,14.143,13.576,13.7941,105000,10.11508,0.988136525,1448380.5
2642,20/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87358,1.88083,1.86633,1.87721,1625200,1.66811,20/04/00,0.946646204,3050841.692,3.40664,3.4164,3.34807,3.34807,377000,2.95215,0.498670461,1262222.39,13.7668,13.9249,13.6578,13.7395,81100,10.07504,0.988089377,1114273.45
2780,21/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87721,1.87721,1.87721,1.87721,0,1.66811,21/04/00,0.924159678,0,3.34807,3.34807,3.34807,3.34807,0,2.95215,0.551174568,0,13.7395,13.7395,13.7395,13.7395,0,10.07504,0.878807429,0
3187,24/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87721,1.87721,1.87721,1.87721,0,1.66811,24/04/00,0.942509787,0,3.34807,3.34807,3.34807,3.34807,0,2.95215,0.562691598,0,13.7395,13.7395,13.7395,13.7395,0,10.07504,0.988089377,0
3325,25/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87721,1.87721,1.87721,1.87721,0,1.66811,25/04/00,0.943049319,0,3.34807,3.34807,3.34807,3.34807,0,2.95215,0.562691598,0,13.7395,13.7395,13.7395,13.7395,0,10.07504,0.988089377,0
3460,26/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.88083,1.86996,1.87721,2907300,1.66811,26/04/00,0.944308229,5457612.633,3.4164,3.4164,3.31879,3.32855,761200,2.93494,0.509359646,2533692.26,13.7668,14.0667,13.7123,13.7941,218600,10.11508,0.988136525,3015390.26
3597,27/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88083,1.88445,1.86996,1.87358,2767200,1.66488,27/04/00,0.942878766,5184570.576,3.34807,3.38712,3.30903,3.31879,780100,2.92634,0.497666027,2588988.079,13.7941,13.9522,13.7505,13.8758,100800,10.17499,0.988206377,1398680.64
3735,28/04/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87721,1.87721,1.86633,1.86996,4310400,1.66167,28/04/00,0.922505672,8060275.584,3.4164,3.49449,3.38712,3.49449,959000,3.08126,0.581015559,3351215.91,14.0122,14.1103,13.8486,13.9031,217000,10.195,0.880145169,3016972.7
45,01/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.86996,1.86996,1.86996,0,1.66167,01/05/00,0.942347157,0,3.49449,3.49449,3.49449,3.49449,0,3.08126,0.598540857,0,13.9031,13.9031,13.9031,13.9031,0,10.195,0.988229524,0
181,02/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.87721,1.86633,1.87358,4031400,1.66488,02/05/00,0.942638508,7553150.412,3.56282,3.56282,3.43592,3.48473,406000,3.07265,0.529721901,1414800.38,14.1376,14.1757,13.9358,14.0667,96000,10.31497,0.988366423,1350403.2
317,03/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.87721,1.86996,1.87721,5518100,1.66811,03/05/00,0.942749579,10358632.5,3.46521,3.50425,3.43592,3.50425,520100,3.08987,0.532342785,1822560.425,14.143,14.143,13.8486,13.8486,54100,10.15504,0.988183208,749209.26
455,04/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.88445,1.86996,1.88083,6843400,1.67133,04/05/00,0.918125086,12871272.02,3.46521,3.56282,3.46521,3.56282,778900,3.14151,0.602420492,2775080.498,13.8758,14.0285,13.4669,13.6305,155100,9.99511,0.86897693,2114090.55
593,05/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87721,1.88083,1.87358,1.88083,3408500,1.67133,05/05/00,0.970484584,6410809.055,3.49449,3.5921,3.49449,3.53353,533800,3.11568,0.603296873,1886198.314,13.6305,13.7395,13.5215,13.6305,182500,9.99511,0.9335385,2487566.25
1007,08/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88445,1.88445,1.86996,1.87358,3691900,1.66488,08/05/00,0.943599539,6917070.002,3.56282,3.57258,3.51401,3.57258,361600,3.15012,0.621919165,1291844.928,13.6032,13.6305,13.1998,13.576,189600,9.95515,0.987945938,2574009.6
1144,09/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87358,1.87358,1.87358,1.87358,0,1.66488,09/05/00,0.943599539,0,3.57258,3.57258,3.57258,3.57258,0,3.15012,0.534303455,0,13.576,13.576,13.576,13.576,0,9.95515,0.987945938,0
1281,10/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.87358,1.86633,1.86996,4191400,1.66167,10/05/00,0.944152569,7837750.344,3.57258,3.57258,3.57258,3.57258,0,3.15012,0.537160489,0,13.5215,13.6142,13.4124,13.5487,216600,9.93513,0.987921648,2934648.42
1419,11/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86996,1.86996,1.85546,1.86271,4655200,1.65523,11/05/00,0.924409297,8671287.592,3.51401,3.56282,3.49449,3.52377,300300,3.10708,0.616681901,1058188.131,13.576,13.8704,13.4669,13.8704,182400,10.17103,0.88670469,2529960.96
1556,12/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85909,1.86633,1.85546,1.85909,4609300,1.65201,12/05/00,0.967330706,8569103.537,3.53353,3.57258,3.53353,3.55306,359900,3.1329,0.619841042,1278746.294,13.8704,13.8704,13.6469,13.865,280200,10.16707,0.928440544,3884973
1966,15/05/00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85546,1.86271,1.84821,1.85546,3500700,1.64878,15/05/00,0.945414185,6495408.822,3.55306,3.55306,3.55306,3.55306,0,3.1329,0.619841042,0,13.7941,14.0667,13.5487,13.7941,170300,10.11508,0.988136525,2349135.23
